0,0,135,TRUE,0,0,95,TRUE,,,,,,,,,,,,,,
1,0,135,TRUE,1,1,95,TRUE,,,,,,,,,,,,,,
2,0,135,TRUE,2,2,95,TRUE,,,,,,,,,,,,,,
3,0,135,TRUE,3,2,95,TRUE,,,,,,,,,,,,,,
4,0,135,TRUE,4,2,95,TRUE,,,,,,,,,,,,,,
5,0,135,TRUE,5,3,95,TRUE,,,,has-predisposition?,nucleic-antigen-per-cell,antibody-production-time,num-dcells,anifrolumab-amount,anifrolumab-cycle-length,num-tcells,num-bcells,anifrolumab-lifetime,cell-growth-rate,base-cell-death-rate
6,0,135,TRUE,6,5,95,TRUE,,,,TRUE,3,3,1,100,300,1,1,100,15,27
7,0,135,TRUE,7,5,95,TRUE,,,,,,,,,,,,,,
8,0,135,TRUE,8,5,95,TRUE,,,,,,,,,,,,,,
9,0,135,TRUE,9,5,95,TRUE,,,,,,,,,,,,,,
10,0,135,TRUE,10,5,95,TRUE,,,,,,,,,,,,,,
11,0,135,TRUE,11,6,95,TRUE,,,,,,,,,,,,,,
12,0,135,TRUE,12,6,95,TRUE,,,,,,,,,,,,,,
13,0,135,TRUE,13,6,95,TRUE,,,,,,,,,,,,,,
14,0,135,TRUE,14,6,95,TRUE,,,,,,,,,,,,,,
15,0,135,TRUE,15,6,95,TRUE,,,,,,,,,,,,,,
16,0,135,TRUE,16,7,95,TRUE,,,,,,,,,,,,,,
17,0,135,TRUE,17,7,95,TRUE,,,,,,,,,,,,,,
18,0,135,TRUE,18,8,95,TRUE,,,,,,,,,,,,,,
19,0,135,TRUE,19,8,95,TRUE,,,,,,,,,,,,,,
20,0,135,TRUE,20,8,95,TRUE,,,,,,,,,,,,,,
21,0,135,TRUE,21,8,95,TRUE,,,,,,,,,,,,,,
22,0,135,TRUE,22,8,95,TRUE,,,,,,,,,,,,,,
23,0,135,TRUE,23,8,95,TRUE,,,,,,,,,,,,,,
24,0,135,TRUE,24,8,95,TRUE,,,,,,,,,,,,,,
25,0,135,TRUE,25,8,95,TRUE,,,,,,,,,,,,,,
26,0,135,TRUE,26,8,95,TRUE,,,,,,,,,,,,,,
27,0,135,TRUE,27,8,95,TRUE,,,,,,,,,,,,,,
28,0,135,TRUE,28,9,95,TRUE,,,,,,,,,,,,,,
29,0,135,TRUE,29,9,95,TRUE,,,,,,,,,,,,,,
30,0,135,TRUE,30,9,95,TRUE,,,,,,,,,,,,,,
31,0,135,TRUE,31,9,95,TRUE,,,,,,,,,,,,,,
32,0,135,TRUE,32,9,95,TRUE,,,,,,,,,,,,,,
33,0,135,TRUE,33,9,95,TRUE,,,,,,,,,,,,,,
34,0,135,TRUE,34,9,95,TRUE,,,,,,,,,,,,,,
35,0,135,TRUE,35,9,95,TRUE,,,,,,,,,,,,,,
36,0,135,TRUE,36,9,95,TRUE,,,,,,,,,,,,,,
37,0,135,TRUE,37,11,95,TRUE,,,,,,,,,,,,,,
38,0,135,TRUE,38,11,95,TRUE,,,,,,,,,,,,,,
39,0,135,TRUE,39,12,95,TRUE,,,,,,,,,,,,,,
40,0,135,TRUE,40,12,95,TRUE,,,,,,,,,,,,,,
41,0,135,TRUE,41,12,95,TRUE,,,,,,,,,,,,,,
42,0,135,TRUE,42,12,95,TRUE,,,,,,,,,,,,,,
43,0,135,TRUE,43,14,95,TRUE,,,,,,,,,,,,,,
44,0,135,TRUE,44,14,95,TRUE,,,,,,,,,,,,,,
45,0,135,TRUE,45,14,95,TRUE,,,,,,,,,,,,,,
46,0,135,TRUE,46,14,95,TRUE,,,,,,,,,,,,,,
47,0,135,TRUE,47,14,95,TRUE,,,,,,,,,,,,,,
48,0,135,TRUE,48,14,95,TRUE,,,,,,,,,,,,,,
49,0,135,TRUE,49,14,95,TRUE,,,,,,,,,,,,,,
50,0,135,TRUE,50,14,95,TRUE,,,,,,,,,,,,,,
51,0,135,TRUE,51,14,95,TRUE,,,,,,,,,,,,,,
52,0,135,TRUE,52,14,95,TRUE,,,,,,,,,,,,,,
53,0,135,TRUE,53,14,95,TRUE,,,,,,,,,,,,,,
54,0,135,TRUE,54,14,95,TRUE,,,,,,,,,,,,,,
55,0,135,TRUE,55,14,95,TRUE,,,,,,,,,,,,,,
56,0,135,TRUE,56,14,95,TRUE,,,,,,,,,,,,,,
57,0,135,TRUE,57,14,95,TRUE,,,,,,,,,,,,,,
58,0,135,TRUE,58,14,95,TRUE,,,,,,,,,,,,,,
59,0,135,TRUE,59,14,95,TRUE,,,,,,,,,,,,,,
60,0,135,TRUE,60,14,95,TRUE,,,,,,,,,,,,,,
